text,sentiment,rating,aspects,cmi,structure
ekdom ekdom dekhlam motamoti kharap kore mone use chhilo khub,neutral,3,"service:negative, app:neutral, delivery:positive",0.42433259276433927,temporal
delivery ta joss product ta khub kharap price ta darun,positive,4,"delivery:positive, product:negative, price:positive",0.3984481577947728,simple
use motamoti khub bhalo chhilo motamoti kharap kharap holo chhilo,neutral,3,"app:neutral, experience:positive, quality:negative",0.4636050127285686,opinion
experience ta average quality ta average,neutral,3,"experience:neutral, quality:neutral",0.3223753396728543,temporal
mone khub onek kore chhilo khub,negative,2,"delivery:negative, product:negative",0.44202139386007366,temporal
dekhlam holo chhilo onek mone motamoti chhilo,negative,2,"experience:negative, service:positive",0.47012200627934353,temporal
service ta bad quality ta okay delivery ta boring,negative,2,"service:negative, quality:neutral, delivery:negative",0.3104688692570579,simple
mone khub use use use onek,negative,2,"service:neutral, experience:negative",0.6112689923274381,simple
bhalo mone mone mone kharap use bhalo bhalo onek use,negative,2,"quality:neutral, price:neutral, service:negative",0.6229729540129729,temporal
mone motamoti dekhlam kharap kore use,neutral,3,"experience:neutral, price:neutral",0.43636983249162753,temporal
dekhlam chhilo motamoti ekdom dekhlam khub use dekhlam motamoti,neutral,3,"experience:neutral, service:neutral, app:neutral",0.6562777931724277,temporal
use holo dekhlam kore chhilo chhilo chhilo,neutral,3,"service:negative, experience:positive",0.42056216995490364,contrast
ekdom ekdom motamoti chhilo onek onek,positive,4,"experience:positive, price:negative",0.608014284611994,opinion
kore chhilo kore onek chhilo kharap kore kharap onek ekdom chhilo,neutral,3,"service:negative, app:neutral, product:positive",0.5851575586299658,contrast
onek chhilo kore holo use khub holo bhalo kharap,neutral,3,"delivery:neutral, app:neutral, price:positive",0.6181625617330302,opinion
kore kharap use onek dekhlam khub motamoti,negative,2,"app:negative, experience:negative",0.42796301757220667,simple
service ta boring app ta khub kharap,negative,2,"service:negative, app:negative",0.3525648631997278,contrast
dekhlam holo khub mone kharap kharap motamoti mone dekhlam,neutral,3,"service:neutral, product:neutral, experience:neutral",0.6806998476187409,contrast
kore dekhlam dekhlam khub ekdom kore kore holo ekdom,positive,4,"quality:positive, experience:neutral, delivery:positive",0.6751936456310335,contrast
khub ekdom motamoti kore dekhlam use holo,positive,5,"service:positive, quality:positive",0.45846800167299473,contrast
use dekhlam chhilo khub kore motamoti motamoti bhalo mone kore,negative,2,"product:positive, app:negative, delivery:negative",0.6121721636648734,simple
kore chhilo onek kharap ekdom mone onek use ekdom,neutral,3,"app:negative, service:positive, delivery:neutral",0.5016388244903823,opinion
chhilo ekdom kore kharap motamoti khub motamoti,negative,2,"delivery:neutral, experience:negative",0.6700530813596405,opinion
kore khub use dekhlam motamoti dekhlam bhalo holo holo chhilo mone,negative,2,"product:negative, service:negative, quality:negative",0.6321794510699394,opinion
kore motamoti ekdom motamoti kore holo khub kore bhalo kore,neutral,3,"experience:positive, quality:negative, app:negative",0.6690747737206815,simple
mone mone holo ekdom ekdom kore dekhlam motamoti use holo holo,negative,2,"delivery:negative, price:positive, app:negative",0.5625278337597601,simple
dekhlam chhilo motamoti ekdom bhalo mone use holo chhilo dekhlam,neutral,3,"product:positive, experience:positive, quality:negative",0.511100568996451,contrast
service ta khub kharap quality ta boring,negative,1,"service:negative, quality:negative",0.33022421905195676,simple
ekdom khub bhalo kharap holo mone,negative,2,"app:negative, quality:neutral",0.44902225777827875,opinion
experience ta darun app ta bad,negative,2,"experience:positive, app:negative",0.329985207190957,temporal
quality ta motamoti product ta darun delivery ta darun,positive,4,"quality:neutral, product:positive, delivery:positive",0.31487045264175945,simple
service ta average experience ta bad product ta darun,neutral,3,"service:neutral, experience:negative, product:positive",0.35299704341360444,simple
mone use motamoti motamoti use kore kharap onek,negative,1,"app:negative, delivery:negative",0.6226102284902886,opinion
chhilo dekhlam mone holo dekhlam mone chhilo,negative,2,"service:negative, product:neutral",0.38922638190852193,contrast
kharap use khub onek onek khub ekdom ekdom holo,negative,2,"service:neutral, price:negative, product:negative",0.509961516519317,temporal
kharap motamoti kharap use chhilo bhalo,positive,5,"price:positive, experience:positive",0.5183604898902877,contrast
motamoti bhalo kore bhalo kharap kore,negative,2,"quality:negative, product:neutral",0.49244213322258157,temporal
mone mone ekdom ekdom onek kore kore,positive,4,"service:positive, quality:positive",0.4597926675616978,opinion
onek use kore kore kore ekdom dekhlam,positive,4,"product:positive, delivery:positive",0.6367516883732023,temporal
app ta bad service ta joss product ta khub kharap,negative,2,"app:negative, service:positive, product:negative",0.3940152140040376,contrast
khub kore ekdom onek holo onek dekhlam bhalo mone dekhlam,neutral,3,"experience:positive, quality:neutral, price:negative",0.45351417837878594,opinion
price ta motamoti app ta boring service ta okay,neutral,3,"price:neutral, app:negative, service:neutral",0.3654231935002397,simple
quality ta okay delivery ta motamoti,neutral,3,"quality:neutral, delivery:neutral",0.4251781027839159,contrast
dekhlam dekhlam bhalo mone chhilo mone,negative,2,"product:positive, app:negative",0.6871872658416398,contrast
price ta okay delivery ta khub bhalo app ta darun,positive,4,"price:neutral, delivery:positive, app:positive",0.333009477194382,simple
onek dekhlam motamoti use kore motamoti motamoti,positive,4,"quality:negative, experience:positive",0.6659827149159128,simple
service ta khub kharap price ta darun,negative,2,"service:negative, price:positive",0.30328376479105196,temporal
ekdom kore dekhlam kharap ekdom motamoti ekdom,negative,2,"app:negative, delivery:neutral",0.6594022926497629,contrast
service ta motamoti price ta excellent product ta okay,positive,4,"service:neutral, price:positive, product:neutral",0.34407517390892833,temporal
mone onek ekdom kore holo mone chhilo,neutral,3,"quality:positive, service:negative",0.5591893055323484,temporal
experience ta average product ta bad price ta motamoti,negative,2,"experience:neutral, product:negative, price:neutral",0.336004920002135,contrast
dekhlam holo ekdom dekhlam onek kharap ekdom mone use,positive,4,"experience:neutral, product:neutral, service:positive",0.5905778062441283,contrast
app ta bad delivery ta motamoti,negative,2,"app:negative, delivery:neutral",0.3924102210855412,contrast
mone dekhlam bhalo kharap chhilo bhalo khub dekhlam ekdom,negative,2,"quality:neutral, service:negative, app:negative",0.5395346806385574,temporal
dekhlam khub dekhlam ekdom use use mone onek kore use motamoti,positive,4,"quality:positive, app:negative, service:positive",0.6135639623506284,contrast
holo mone mone kore ekdom ekdom,neutral,3,"experience:positive, quality:negative",0.48533656436655326,contrast
service ta joss app ta motamoti,positive,4,"service:positive, app:neutral",0.3327253292170476,opinion
kore ekdom bhalo motamoti kore holo kharap khub use,negative,2,"price:neutral, app:negative, delivery:negative",0.5603530768941078,simple
ekdom mone kore holo ekdom kharap kore,negative,2,"price:negative, app:neutral",0.45333991748890407,simple
kore chhilo kore mone kore khub kharap,neutral,3,"quality:negative, service:positive",0.6385707524403905,contrast
kharap onek holo ekdom motamoti khub,neutral,3,"price:neutral, quality:neutral",0.5952958494527971,temporal
dekhlam use dekhlam khub kharap kore,negative,2,"price:negative, delivery:neutral",0.5190283858434492,simple
holo dekhlam dekhlam kore holo ekdom khub,positive,4,"delivery:neutral, quality:positive",0.5805769723316199,simple
khub dekhlam mone holo holo mone use mone use use mone,neutral,3,"experience:positive, app:negative, delivery:negative",0.4987291366725122,opinion
price ta boring delivery ta bad,negative,1,"price:negative, delivery:negative",0.3088151534033254,opinion
bhalo chhilo kore kore onek dekhlam,neutral,3,"app:negative, price:positive",0.5870773378144716,temporal
product ta motamoti quality ta joss,positive,4,"product:neutral, quality:positive",0.38339252628499965,temporal
onek onek chhilo bhalo motamoti motamoti motamoti dekhlam chhilo,negative,2,"app:neutral, delivery:negative, experience:negative",0.530569929351723,opinion
chhilo dekhlam mone ekdom khub mone onek kore use dekhlam,positive,4,"product:positive, experience:neutral, quality:positive",0.6634033040252897,contrast
app ta boring experience ta excellent,neutral,3,"app:negative, experience:positive",0.38712928565883287,simple
ekdom motamoti holo use kharap motamoti,negative,2,"quality:negative, product:negative",0.6109044072970612,simple
price ta okay service ta motamoti,neutral,3,"price:neutral, service:neutral",0.42412685145589246,opinion
holo chhilo onek ekdom mone chhilo chhilo,neutral,3,"quality:negative, app:positive",0.6586393475315651,contrast
price ta bad quality ta motamoti app ta okay,neutral,3,"price:negative, quality:neutral, app:neutral",0.3212208503863425,contrast
dekhlam holo onek onek ekdom mone bhalo kore holo dekhlam,positive,4,"experience:positive, service:negative, quality:positive",0.46120437270878034,simple
bhalo chhilo bhalo dekhlam motamoti mone dekhlam holo kharap,negative,2,"service:neutral, app:negative, product:neutral",0.6139446887085892,temporal
delivery ta darun product ta okay,positive,4,"delivery:positive, product:neutral",0.39211027727009234,temporal
delivery ta excellent service ta khub bhalo app ta okay,positive,4,"delivery:positive, service:positive, app:neutral",0.3554694418588758,temporal
bhalo chhilo kore kore dekhlam mone,negative,2,"app:negative, experience:neutral",0.6913232883808789,contrast
kharap chhilo mone use kharap chhilo kore,negative,2,"delivery:neutral, app:negative",0.6141698451400099,contrast
mone dekhlam bhalo ekdom use mone onek dekhlam kore,negative,2,"quality:negative, product:negative, app:neutral",0.5790541987940236,simple
kore dekhlam kharap kharap mone onek,positive,4,"quality:neutral, price:positive",0.5171815319333757,contrast
bhalo mone bhalo kharap khub bhalo khub chhilo ekdom kore,neutral,3,"price:negative, experience:neutral, app:positive",0.420975741801346,opinion
quality ta bad service ta bad experience ta boring,negative,2,"quality:negative, service:negative, experience:negative",0.4171900707800104,simple
mone kore bhalo use mone kharap,neutral,3,"quality:neutral, service:neutral",0.5891051567953007,simple
khub mone chhilo mone kore khub,neutral,3,"experience:neutral, price:neutral",0.5036436673838358,simple
price ta motamoti service ta khub bhalo product ta okay,positive,4,"price:neutral, service:positive, product:neutral",0.37098727382805197,simple
dekhlam ekdom onek kore holo ekdom chhilo ekdom chhilo,neutral,3,"delivery:neutral, quality:positive, experience:negative",0.5291178968419741,simple
price ta bad delivery ta bad product ta average,negative,2,"price:negative, delivery:negative, product:neutral",0.38009244969393935,simple
onek mone motamoti holo use ekdom,negative,2,"experience:positive, service:negative",0.541333924599182,simple
mone kore ekdom kore kharap motamoti dekhlam bhalo kore holo,negative,2,"experience:negative, service:negative, app:positive",0.5863420508772255,temporal
kharap onek use motamoti use khub,positive,4,"product:neutral, price:positive",0.48312889778529666,temporal
onek holo chhilo khub chhilo khub,positive,4,"quality:positive, app:positive",0.5495575196261064,temporal
experience ta khub kharap price ta joss,positive,4,"experience:negative, price:positive",0.30394888813975074,contrast
chhilo mone mone motamoti kore motamoti mone bhalo kore use kharap,negative,2,"price:positive, service:negative, delivery:negative",0.5201694300015476,contrast
ekdom motamoti khub bhalo kore holo kore mone chhilo onek,positive,4,"experience:neutral, price:neutral, delivery:positive",0.5599449384042731,simple
use kharap bhalo dekhlam kore use mone khub mone onek,negative,2,"quality:positive, service:negative, product:negative",0.5860695734202941,temporal
delivery ta darun app ta khub bhalo,positive,4,"delivery:positive, app:positive",0.3374060289526204,opinion
kore kharap onek onek dekhlam dekhlam onek use mone,positive,4,"app:positive, service:positive, experience:neutral",0.49976302352655855,simple
product ta okay price ta bad,negative,2,"product:neutral, price:negative",0.38345317947196667,contrast
use khub dekhlam kharap dekhlam ekdom use motamoti onek ekdom,positive,4,"product:neutral, app:neutral, price:positive",0.680287545666514,simple
